TIME	OFI	DELTA_MID
15:24:20	-150.0	-1
15:24:30	15.0	0
15:24:40	-110.0	-1
15:24:50	-265.0	-2
15:25:00	265.0	2
15:25:10	180.0	2
15:25:20	105.0	1
15:25:30	330.0	3
15:25:40	-225.0	-2
15:25:50	-95.0	0
15:26:00	-200.0	-2
15:26:10	25.0	0
15:26:20	20.0	0
15:26:30	-130.0	-1
15:26:40	-195.0	-2
15:26:50	-20.0	0
15:27:00	165.0	1
15:27:10	-40.0	0
15:27:20	205.0	2
15:27:30	140.0	1
15:27:40	145.0	1
15:27:50	135.0	1
15:28:00	-50.0	-1
15:28:10	65.0	0
15:28:20	185.0	1
15:28:30	-140.0	-1
15:28:40	420.0	3
15:28:50	-135.0	0
15:29:00	-135.0	-1
15:29:10	-20.0	0
15:29:20	25.0	0
15:29:30	-185.0	-2
15:29:40	-55.0	0
15:29:50	5.0	0
15:30:00	-40.0	0
15:30:10	215.0	1
15:30:20	-145.0	-1
15:30:30	-65.0	-1
15:30:40	25.0	0
15:30:50	-110.0	-1
15:31:00	-30.0	0
15:31:10	-90.0	-1
15:31:20	-40.0	-1
15:31:30	30.0	0
15:31:40	-195.0	-2
15:31:50	115.0	1
15:32:00	-20.0	0
15:32:10	-65.0	0
15:32:20	-30.0	0
15:32:30	290.0	3
15:32:40	-145.0	-1
15:32:50	-165.0	-1
15:33:00	0.0	0
15:33:10	-260.0	-2
15:33:20	205.0	2
15:33:30	130.0	1
15:33:40	-100.0	0
15:33:50	290.0	3
15:34:00	40.0	0
15:34:10	-145.0	-1
15:34:20	-295.0	-2
15:34:30	130.0	1
15:34:40	-90.0	-1
15:34:50	-140.0	-1
15:35:00	-100.0	-1
15:35:10	-255.0	-2
15:35:20	-205.0	-1
15:35:30	240.0	2
15:35:40	-240.0	-1
15:35:50	-260.0	-1
15:36:00	75.0	0
15:36:10	-40.0	0
15:36:20	55.0	0
15:36:30	30.0	0
15:36:40	-320.0	-2
15:36:50	40.0	0
15:37:00	-270.0	-2
15:37:10	-90.0	-1
15:37:20	-130.0	-1
15:37:30	-85.0	0
15:37:40	-45.0	0
15:37:50	-40.0	0
15:38:00	15.0	0
15:38:10	125.0	1
15:38:20	-125.0	-1
15:38:30	-85.0	-1
15:38:40	95.0	0
15:38:50	0.0	0
15:39:00	80.0	1
15:39:10	250.0	2
15:39:20	30.0	1
15:39:30	-200.0	-2
15:39:40	80.0	1
15:39:50	20.0	0
15:40:00	95.0	1
15:40:10	-410.0	-4
15:40:20	-100.0	-1
15:40:30	85.0	0
15:40:40	-15.0	0
15:40:50	-125.0	0
15:41:00	-140.0	-1
15:41:10	-40.0	0
15:41:20	65.0	0
15:41:30	-35.0	0
15:41:40	165.0	2
15:41:50	0.0	0
15:42:00	-75.0	-1
15:42:10	-140.0	-1
15:42:20	-20.0	0
15:42:30	-305.0	-2
15:42:40	295.0	2
15:42:50	-40.0	0
15:43:00	-280.0	-2
15:43:10	70.0	0
15:43:20	-305.0	-2
15:43:30	225.0	2
15:43:40	-145.0	-1
15:43:50	-75.0	-1
15:44:00	50.0	1
15:44:10	-105.0	-1
15:44:20	20.0	0
15:44:30	-145.0	-1
15:44:40	-150.0	-1
15:44:50	-55.0	-1
15:45:00	90.0	1
15:45:10	-15.0	0
15:45:20	85.0	1
15:45:30	95.0	1
15:45:40	-140.0	-1
15:45:50	50.0	1
15:46:00	-5.0	0
15:46:10	-180.0	-2
15:46:20	35.0	0
15:46:30	90.0	1
15:46:40	-165.0	-2
15:46:50	35.0	0
15:47:00	190.0	2
15:47:10	-65.0	0
15:47:20	-55.0	0
15:47:30	60.0	1
15:47:40	5.0	0
15:47:50	-30.0	0
15:48:00	80.0	0
15:48:10	-10.0	0
15:48:20	-150.0	-1
15:48:30	25.0	0
15:48:40	-10.0	0
15:48:50	110.0	1
15:49:00	15.0	0
15:49:10	-270.0	-3
15:49:20	-185.0	-2
15:49:30	-35.0	0
15:49:40	-190.0	0
15:49:50	310.0	3
15:50:00	-285.0	-2
15:50:10	-210.0	-1
15:50:20	270.0	1
15:50:30	-30.0	0
15:50:40	-65.0	0
15:50:50	-165.0	-2
15:51:00	140.0	1
15:51:10	125.0	1
15:51:20	120.0	1
15:51:30	-75.0	-1
15:51:40	90.0	1
15:51:50	165.0	2
15:52:00	-5.0	0
15:52:10	-65.0	-1
15:52:20	20.0	0
15:52:30	-295.0	-3
15:52:40	-40.0	0
15:52:50	45.0	0
15:53:00	-10.0	0
15:53:10	-85.0	-1
15:53:20	-115.0	-1
15:53:30	35.0	0
15:53:40	100.0	1
15:53:50	200.0	2
15:54:00	-60.0	0
15:54:10	40.0	1
15:54:20	-35.0	0
15:54:30	-30.0	0
15:54:40	125.0	1
15:54:50	30.0	0
15:55:00	-15.0	0
15:55:10	-70.0	0
15:55:20	35.0	0
15:55:30	-100.0	0
15:55:40	55.0	0
15:55:50	-35.0	0
15:56:00	40.0	0
15:56:10	-65.0	0
15:56:20	430.0	2
15:56:30	145.0	1
15:56:40	155.0	1
15:56:50	-10.0	0
15:57:00	130.0	1
15:57:10	30.0	0
15:57:20	-25.0	0
15:57:30	45.0	0
15:57:40	-30.0	-1
15:57:50	-55.0	0
15:58:00	-340.0	-2
15:58:10	-270.0	-2
15:58:20	70.0	1
15:58:30	60.0	0
15:58:40	65.0	0
15:58:50	-50.0	0
15:59:00	380.0	3
15:59:10	90.0	1
15:59:20	175.0	1
15:59:30	-55.0	0
15:59:40	310.0	2
15:59:50	270.0	1
16:00:00	40.0	0
16:00:10	55.0	0
16:00:20	60.0	0
16:00:30	-40.0	0
16:00:40	25.0	0
16:00:50	-10.0	0
16:01:00	-210.0	-2
16:01:10	35.0	0
16:01:20	175.0	2
16:01:30	465.0	4
16:01:40	-105.0	0
16:01:50	-35.0	0
16:02:00	-290.0	-2
16:02:10	-30.0	0
16:02:20	140.0	1
16:02:30	195.0	2
16:02:40	5.0	0
16:02:50	10.0	0
16:03:00	485.0	3
16:03:10	20.0	0
16:03:20	5.0	0
16:03:30	-15.0	0
16:03:40	265.0	3
16:03:50	-75.0	-1
16:04:00	-130.0	-1
16:04:10	-105.0	-1
16:04:20	150.0	1
16:04:30	-240.0	-2
16:04:40	55.0	0
16:04:50	-145.0	-1
16:05:00	120.0	1
16:05:10	-90.0	-1
16:05:20	110.0	1
16:05:30	90.0	0
16:05:40	10.0	0
16:05:50	-10.0	0
16:06:00	20.0	0
16:06:10	-5.0	0
16:06:20	115.0	1
16:06:30	-265.0	-3
16:06:40	25.0	0
16:06:50	-10.0	0
16:07:00	70.0	1
16:07:10	185.0	1
16:07:20	-15.0	0
16:07:30	-10.0	0
16:07:40	-5.0	0
16:07:50	10.0	0
16:08:00	-10.0	0
16:08:10	30.0	0
16:08:20	-65.0	-1
16:08:30	-170.0	-2
16:08:40	85.0	1
16:08:50	-225.0	-2
16:09:00	145.0	1
16:09:10	65.0	0
16:09:20	-10.0	0
16:09:30	-25.0	0
16:09:40	125.0	1
16:09:50	95.0	1
16:10:00	-75.0	-1
16:10:10	55.0	1
16:10:20	-35.0	0
16:10:30	-45.0	0
16:10:40	65.0	1
16:10:50	-10.0	0
16:11:00	-25.0	0
16:11:10	165.0	1
16:11:20	465.0	3
16:11:30	370.0	4
16:11:40	-150.0	-1
16:11:50	-95.0	-1
16:12:00	-70.0	0
16:12:10	5.0	0
16:12:20	100.0	1
16:12:30	-15.0	0
16:12:40	160.0	2
16:12:50	-80.0	-1
16:13:00	45.0	1
16:13:10	10.0	0
16:13:20	-365.0	-3
16:13:30	140.0	1
16:13:40	-15.0	0
16:13:50	35.0	0
16:14:00	-85.0	-1
16:14:10	285.0	2
16:14:20	125.0	1
16:14:30	-10.0	0
16:14:40	-390.0	-2
16:14:50	5.0	0
16:15:00	-125.0	-1
16:15:10	-220.0	-2
16:15:20	-40.0	0
16:15:30	-65.0	-1
16:15:40	-250.0	-2
16:15:50	165.0	1
16:16:00	-50.0	-1
16:16:10	20.0	0
16:16:20	-80.0	-1
16:16:30	-315.0	-3
16:16:40	70.0	0
16:16:50	-25.0	0
16:17:00	-120.0	-1
16:17:20	-80.0	-1
16:17:30	5.0	1
16:17:40	45.0	0
16:17:50	-195.0	-1
16:18:00	-40.0	0
16:18:10	-10.0	0
16:18:20	365.0	3
16:18:30	-380.0	-3
16:18:40	15.0	0
16:18:50	-35.0	0
16:19:00	370.0	2
16:19:10	-90.0	0
16:19:20	-340.0	-2
16:19:30	10.0	0
16:19:40	65.0	0
16:19:50	250.0	2
16:20:00	-80.0	0
16:20:10	-75.0	0
16:20:20	-85.0	-1
16:20:30	90.0	1
16:20:40	-385.0	-3
16:20:50	155.0	1
16:21:00	-105.0	-1
16:21:10	535.0	4
16:21:20	-165.0	-1
16:21:30	45.0	0
16:21:40	30.0	0
16:21:50	405.0	3
16:22:00	-155.0	0
16:22:10	-75.0	-1
16:22:20	-150.0	-1
16:22:30	-180.0	-1
16:22:40	40.0	1
16:22:50	80.0	1
16:23:00	-100.0	-1
16:23:10	-170.0	-2
16:23:20	-50.0	0
16:23:30	-390.0	-2
16:23:40	-340.0	-2
16:23:50	10.0	0
16:24:00	25.0	0
16:24:10	125.0	1
16:24:20	-160.0	-1
16:24:30	20.0	0
16:24:40	25.0	0
16:24:50	-25.0	0
16:25:00	105.0	0
16:25:10	35.0	0
16:25:20	25.0	0
16:25:30	-170.0	-1
16:25:40	5.0	0
16:25:50	270.0	2
16:26:00	-65.0	-1
16:26:10	105.0	1
16:26:20	25.0	0
16:26:30	35.0	0
16:26:40	-15.0	0
16:26:50	-280.0	-2
16:27:00	15.0	0
16:27:10	65.0	1
16:27:20	-115.0	-1
16:27:30	55.0	1
16:27:40	150.0	1
16:27:50	-130.0	-1
16:28:00	-60.0	0
16:28:10	60.0	0
16:28:20	20.0	0
16:28:30	45.0	0
16:28:40	-85.0	-1
16:28:50	-620.0	-6
16:29:00	-45.0	0
16:29:10	-5.0	0
16:29:20	10.0	0
16:29:30	-110.0	-1
16:29:40	-100.0	-1
16:29:50	-75.0	0
16:30:00	35.0	0
16:30:10	-5.0	0
16:30:20	170.0	1
16:30:30	0.0	0
16:30:40	-5.0	0
16:30:50	-45.0	0
16:31:00	-90.0	0
16:31:10	-115.0	-1
16:31:20	-215.0	-1
16:31:30	160.0	1
16:31:40	175.0	1
16:31:50	-160.0	-2
16:32:00	10.0	1
16:32:10	90.0	0
16:32:20	-20.0	0
16:32:30	-65.0	-1
16:32:40	-30.0	0
16:32:50	-55.0	0
16:33:00	10.0	0
16:33:10	145.0	1
16:33:20	-90.0	0
16:33:30	170.0	1
16:33:40	40.0	0
16:33:50	-230.0	-2
16:34:00	-25.0	0
16:34:10	-55.0	0
16:34:20	110.0	1
16:34:30	225.0	2
16:34:40	-5.0	0
16:34:50	-70.0	-1
16:35:00	-5.0	0
16:35:10	200.0	2
16:35:20	-145.0	-1
16:35:30	20.0	0
16:35:40	-20.0	0
16:35:50	80.0	1
16:36:00	90.0	0
16:36:10	270.0	2
16:36:20	105.0	1
16:36:30	-200.0	-1
16:36:40	-235.0	-2
16:36:50	15.0	0
16:37:00	60.0	1
16:37:10	-70.0	0
16:37:20	180.0	1
16:37:30	25.0	0
16:37:40	-40.0	0
16:37:50	165.0	1
16:38:00	-25.0	0
16:38:10	-30.0	0
16:38:20	120.0	1
16:38:30	35.0	0
16:38:40	-70.0	0
16:38:50	-5.0	0
16:39:00	0.0	0
16:39:10	15.0	0
16:39:20	-90.0	0
16:39:30	5.0	0
16:39:40	-70.0	0
16:39:50	45.0	0
16:40:00	300.0	2
16:40:10	320.0	2
16:40:20	210.0	1
16:40:30	15.0	0
16:40:40	100.0	1
16:40:50	-5.0	0
16:41:00	290.0	2
16:41:10	90.0	0
16:41:20	-60.0	0
16:41:30	590.0	5
16:41:40	140.0	1
16:41:50	-230.0	-2
16:42:00	-370.0	-3
16:42:10	-130.0	-1
16:42:20	-115.0	0
16:42:30	170.0	1
16:42:40	-265.0	-3
16:42:50	-280.0	-1
16:43:00	-10.0	-1
16:43:10	50.0	0
16:43:20	-20.0	0
16:43:30	275.0	3
16:43:40	30.0	0
16:43:50	-150.0	-1
16:44:00	35.0	0
16:44:10	-5.0	0
16:44:20	70.0	0
16:44:30	-110.0	-1
16:44:40	-40.0	0
16:44:50	-80.0	0
16:45:00	25.0	0
16:45:10	115.0	1
16:45:20	-25.0	0
16:45:30	70.0	0
16:45:40	-170.0	-1
16:45:50	-95.0	-1
16:46:00	150.0	1
16:46:10	-25.0	1
16:46:20	140.0	1
16:46:30	-40.0	0
16:46:40	-60.0	0
16:46:50	50.0	1
16:47:00	-180.0	-2
16:47:10	-5.0	0
16:47:20	-110.0	-1
16:47:30	-95.0	-1
16:47:40	-35.0	0
16:47:50	-130.0	-2
16:48:00	-190.0	-1
16:48:10	75.0	1
16:48:20	35.0	0
16:48:30	10.0	0
16:48:40	-10.0	0
16:48:50	-20.0	0
16:49:00	-35.0	0
16:49:10	145.0	1
16:49:20	125.0	1
16:49:30	-15.0	0
16:49:40	25.0	0
16:49:50	95.0	0
16:50:00	-55.0	0
16:50:10	-250.0	-2
16:50:20	-330.0	-2
16:50:30	-175.0	-1
16:50:40	35.0	1
16:50:50	-195.0	-2
16:51:00	150.0	1
16:51:10	205.0	2
16:51:20	-190.0	-1
16:51:30	-65.0	0
16:51:40	35.0	0
16:51:50	-140.0	-1
16:52:00	-20.0	0
16:52:10	115.0	1
16:52:20	250.0	2
16:52:30	-150.0	-1
16:52:40	-140.0	-1
16:52:50	-295.0	-3
16:53:00	-20.0	0
16:53:10	-85.0	-1
16:53:20	-85.0	0
16:53:30	35.0	0
16:53:40	30.0	0
16:53:50	-50.0	0
16:54:00	-40.0	0
16:54:10	-25.0	0
16:54:20	-40.0	0
16:54:30	90.0	0
16:54:40	-160.0	-1
16:54:50	-65.0	0
16:55:00	-410.0	-3
16:55:10	55.0	0
16:55:20	-305.0	-3
16:55:30	15.0	0
16:55:40	-140.0	-1
16:55:50	-50.0	0
16:56:00	-155.0	-1
16:56:10	100.0	2
16:56:20	190.0	2
16:56:30	-35.0	0
16:56:40	-90.0	0
16:56:50	-135.0	-2
16:57:00	-110.0	1
16:57:10	-135.0	-1
16:57:20	95.0	1
16:57:30	-65.0	-1
16:57:40	105.0	2
16:57:50	20.0	0
16:58:00	50.0	0
16:58:10	-40.0	-1
16:58:20	1025.0	12
16:58:30	-125.0	-4
16:58:40	-90.0	-1
16:58:50	-25.0	0
16:59:00	155.0	2
16:59:10	-45.0	0
16:59:20	-65.0	0
16:59:30	-290.0	-3
16:59:40	95.0	0
16:59:50	175.0	2
17:00:00	-15.0	0
17:00:10	75.0	1
17:00:20	-135.0	-2
17:00:30	5.0	0
17:00:40	5.0	0
17:00:50	45.0	1
17:01:00	-75.0	-1
17:01:10	10.0	0
17:01:20	-25.0	0
17:01:30	-30.0	0
17:01:40	70.0	0
17:01:50	155.0	1
17:02:00	-45.0	0
17:02:10	-15.0	0
17:02:20	15.0	0
17:02:30	25.0	0
17:02:40	130.0	1
17:02:50	5.0	0
17:03:00	85.0	1
17:03:10	235.0	3
17:03:20	60.0	0
17:03:30	35.0	0
17:03:40	170.0	2
17:03:50	-215.0	-2
17:04:00	55.0	1
17:04:10	30.0	0
17:04:20	85.0	1
17:04:30	195.0	1
17:04:40	0.0	0
17:04:50	-130.0	-2
17:05:00	-25.0	0
17:05:10	-5.0	0
17:05:20	-25.0	0
17:05:30	-15.0	0
17:05:40	-160.0	-2
17:05:50	-20.0	0
17:06:00	-145.0	-2
17:06:10	-20.0	0
17:06:20	-80.0	0
17:06:30	225.0	3
17:06:50	0.0	0
17:07:00	-10.0	0
17:07:10	70.0	1
17:07:20	-55.0	-1
17:07:40	5.0	0
17:07:50	-55.0	-1
17:08:00	-115.0	-1
17:08:10	-30.0	0
17:08:20	20.0	0
17:08:30	-5.0	0
17:08:40	35.0	1
17:09:00	10.0	0
17:09:10	0.0	0
17:09:20	-75.0	-1
17:09:30	10.0	0
17:09:40	-80.0	-1
17:09:50	-15.0	0
17:10:00	-5.0	0
17:10:10	-10.0	0
17:10:20	25.0	0
17:10:30	100.0	1
17:10:40	-80.0	-1
17:10:50	55.0	1
17:11:00	-5.0	0
17:11:10	-5.0	0
17:11:20	10.0	0
17:11:30	-100.0	-1
17:11:40	-15.0	0
17:11:50	0.0	0
17:12:00	-5.0	0
17:12:10	-65.0	0
17:12:20	-235.0	-1
17:12:30	-220.0	-2
17:12:40	45.0	0
17:12:50	110.0	1
17:13:00	20.0	0
17:13:10	75.0	1
17:13:20	-10.0	0
17:13:30	-40.0	-1
17:13:40	5.0	0
17:13:50	-15.0	0
17:14:00	-10.0	0
17:14:10	20.0	0
17:14:20	-5.0	0
17:14:30	-10.0	0
17:14:40	10.0	0
17:14:50	5.0	0
17:15:00	-145.0	-2
17:15:10	115.0	1
17:15:20	-5.0	0
17:15:30	-20.0	0
17:15:40	0.0	0
17:15:50	-65.0	-1
17:16:00	-260.0	-3
17:16:10	-35.0	0
17:16:20	5.0	0
17:16:30	-100.0	-1
17:16:40	-210.0	-1
17:16:50	270.0	2
17:17:00	235.0	2
17:17:10	-345.0	-3
17:17:20	0.0	0
17:17:30	40.0	0
17:17:40	120.0	0
17:17:50	-105.0	-1
17:18:00	20.0	0
17:18:10	-100.0	-1
17:18:20	145.0	1
17:18:30	-120.0	-1
17:18:40	100.0	1
17:18:50	85.0	1
17:19:00	-100.0	-1
17:19:10	-15.0	0
17:19:20	-5.0	0
17:19:30	20.0	0
17:19:40	65.0	1
17:19:50	170.0	2
17:20:00	20.0	0
17:20:10	-65.0	-1
17:20:20	-55.0	0
17:20:30	-10.0	0
17:20:40	245.0	2
17:20:50	15.0	0
17:21:00	160.0	2
17:21:10	10.0	0
17:21:30	-75.0	0
17:21:40	-40.0	0
17:21:50	-30.0	0
17:22:10	-40.0	0
17:22:20	-10.0	0
17:22:30	-105.0	-1
17:22:40	-5.0	0
17:23:00	-50.0	-1
17:23:10	10.0	0
17:23:20	-40.0	0
17:23:30	10.0	0
17:23:40	-85.0	-1
17:23:50	-25.0	-1
17:24:10	5.0	0
17:24:20	-5.0	0
17:24:30	5.0	0
17:24:40	0.0	0
17:24:50	15.0	1
17:25:00	-5.0	0
17:25:30	80.0	0
17:25:40	95.0	1
17:25:50	5.0	0
17:26:00	-5.0	0
17:26:10	105.0	1
17:26:20	-5.0	0
17:26:50	-35.0	-1
17:27:00	65.0	1
17:27:10	30.0	0
17:27:20	50.0	1
17:27:30	10.0	0
17:27:40	5.0	0
17:27:50	25.0	0
17:28:00	60.0	0
17:28:10	105.0	1
17:28:20	0.0	0
17:28:40	-20.0	0
17:28:50	15.0	0
17:29:00	-5.0	0
17:29:10	-125.0	-1
17:29:20	-70.0	0
17:29:30	-90.0	-1
17:29:40	-230.0	-2
17:29:50	-150.0	-1
17:30:00	120.0	1
17:30:10	25.0	0
17:30:20	-40.0	0
17:30:30	-80.0	-1
17:30:40	-60.0	0
17:30:50	-220.0	-1
17:31:00	50.0	0
17:31:10	70.0	1
17:31:20	-5.0	0
17:31:30	70.0	1
17:31:40	-20.0	0
17:31:50	15.0	0
17:32:00	20.0	0
17:32:10	-5.0	0
17:32:20	125.0	1
17:32:30	290.0	3
17:32:40	260.0	2
17:32:50	35.0	0
17:33:00	10.0	0
17:33:10	-90.0	-1
17:33:20	-60.0	-1
17:33:30	55.0	1
17:33:40	120.0	1
17:34:00	15.0	0
17:34:10	-260.0	-2
17:34:20	20.0	0
17:34:30	-5.0	0
17:34:40	-10.0	0
17:34:50	-540.0	-2
17:35:00	-115.0	-2
